Author_id,Author
9886,Edward E. Kramer &Amp; Peter Crowther
9887,Forrest J. A
9888,Hilary Masters
9889,Peter Blauner
9890,Robert Jastrow
9891,Gonzalo Lira
9892,Terry Farish
9893,Joe Mcginniss
9894,Avery Corman
9895,Dan G. Stone
9896,Kenneth J. Harvey
9897,Anna Murdoch
9898,Stephen Dixon
9899,Marci Mcdonald
9900,Penny Dale
9901,Anabel Kindersley
9902,Barnabas Kindersley
9903,Unicef
9904,Wayne G. Hammond
9905,Christina Scull
9906,Leo Lionni
9907,R. H. W. Dillard
9908,Betty Mindlin
9909,Donald Slatoff
9910,J R R Tolkien
9911,Andrew Boyd
9912,Brian Bond
9913,Owen Beattie
9914,John Geiger
9915,Kelley Armstrong
9916,Time-Life Books
9917,Time Life Books
9918,George Perry
9919,Clive Barda
9920,David Marples
9921,David Wright
9922,Claudia L. Johnson
9923,Mark Waid
9924,Carolina Maria De Jesus
9925,The Main Street Press
9926,Wilhelm K. Grimm
9927,Lore S
9928,Aine O'Connor
9929,Voltaire - Translated By John Butt
9930,Cooper
9931,J.F.
9932,Christoph Göhler
9933,Laura Wilson
9934,Caroline Einhäupl
9935,Paule Constant
9936,Helene Karmasin
9937,Harro Christensen
9938,Walter Allen
9939,Ziauddin Sardar
9940,Bruce Pandolfini
9941,Josephine Saxton
9942,Suzanne Weyn
9943,Allan Zullo
9944,Roy Macgregor
9945,Åke Edwardson
9946,Angelika Kutsch
9947,Amy Hempel
9948,J.D. Mcclatchy
9949,Jed Gillen
9950,S. Robinson
9951,Richard Harrington
9952,Jack Vance
9953,Marcus Cunliffe
9954,William J. Caunitz
9955,Eric Lustbader
9956,Tom Mcgregor
9957,Donald Hall
9958,Fitzgerald
9959,Edward Bloor
9960,Roy Blount
9961,Peter De Seve
9962,Peter De Sève
9963,Michael Curtis Ford
9964,Siegfried Berger
9965,Barbara Freethy
9966,Diana Diamond
9967,Chuck Smith
9968,Chuck
9969,Jr. Smith
9970,Eva Ibbotson
9971,Liselotte Julius
9972,Angelika Naujokat
9973,Kai Meyer
9974,Kensington Ladies' Erotica
9975,Roger Shattuck
9976,Douglas Keith Candland
9977,Mountaineers
9978,Peggy Ferber
9979,Mel Levine
9980,Meir H. Degani
9981,Marty Crisp
9982,David Lubar
9983,Catherine Daly-Weir
9984,Dan Greenburg
9985,Philip K. Howard
9986,Joseph Barbera
9987,Dorit Rabinyan
9988,Daniel Pinkwater
9989,Charles Williams
9990,Lynn Freed
9991,Christopher De Vinck
9992,Jenny Lee
9993,Ruth Nanda Ashen
9994,Ruth N. Anshen
9995,Jim Kokoris
9996,Celia Rivenbark
9997,Connie Briscoe
9998,R. O. Blechman
9999,Abba Eban
10000,Hélène Narbonne
10001,Jacques Martinache
10002,Jesse Duplantis
10003,Mark Chadbourn
10004,Mary Logue
10005,George S. Clason
10006,Michael Laimo
10007,Al Kelly
10008,Tamilee Webb
10009,Lori Seeger
10010,Stephanie Seymour
10011,Larry Waschka
10012,Cynthia Richmond
10013,Robert Parry
10014,Laura Wickenden
10015,Carole Lewis
10016,Mark L. Prophet
10017,Emmet Fox
10018,Stuart Gordon
10019,Cecelia Ahern
10020,Elaine Viets
10021,Peggy Noonan
10022,Matthew Lesko
10023,Mary Ann Martello
10024,C.J. Beck
10025,Thomas Kinkade
10026,Katherine Spencer
10027,Lewis Thomas
10028,Tom Brannon
10029,Barbara Gibson
10030,Lynne Ewing
10031,Patricia Moyes
10032,Diana L.
10033,Alexandra Sellers
10034,Caroline Cross
10035,Stephen R. George
10036,Esther Freisner
10037,Charles L. Grant
10038,Simon &Amp; Schuster
10039,Paul Lopez
10040,Fritz Siebel
10041,Elizabeth Winthrop
10042,Stoddard
10043,Trina Schart Hyman
10044,Bernard Lorthol
10045,Roswitha Quadflieg
10046,Yoshitaka Amano
10047,Kelley Jones
10048,Carly Bishop
10049,Sheila Simonson
10050,Margaret St.George
10051,Jill Bennett
10052,Catherine Gaskin
10053,Susan Mallery
10054,Lord Sudley
10055,Patricia Gardner Evans
10056,K.C. Mckinnon
10057,Beverly Barton
10058,Karen Kendall
10059,Donna Simpson
10060,David Pickering
10061,Gwyneth Jones
10062,Eric H. Warmington
10063,Philip G. Rouse
10064,W. H. D.
10065,Christine Flynn
10066,Connie Flynn
10067,Johanna Reiss
10068,Bill Thomas
10069,Poppy Z. Brite
10070,Joan Walsh Anglund
10071,Assata Shakur
10072,Angela Davis
10073,Philip Norman
10074,James Tate
10075,Caitlin R. Kiernan
10076,Theresa Medeiros
10077,Peter Washington
10078,Michael Heatley
10079,The Beatles
10080,Annie Leibovitz
10081,Elaine Fox
10082,Graham Joyce
10083,Julie Kistler
10084,Metsy Hingle
10085,Jo Ann Vest
10086,Gwynne Forster
10087,Kathleen Korbel
10088,Kim Cates
10089,Kimberly Cates
10090,Duke
10091,Elizabeth Duke
10092,Jessica Steele
10093,Alan Cackett
10094,George Saunders
10095,Eve Gaddy
10096,Patricia Hagan
10097,Michael Heslop
10098,Ron Picarski
10099,Wayne L. Westcott
10100,Mark Williams
10101,Thomas R. Baechle
10102,Richard A. Clarke
10103,Zenna Henderson
10104,Mark Olson
10105,Priscilla Olson
10106,Elizabe
10107,Mariah Stewart
10108,Susan Alcorn
10109,Leonard Sanders
10110,Lois Ehlert
10111,Virginia Euwer Wolff
10112,Andrew Weil M.D.
10113,Jack C. Harris
10114,Gene Biggs
10115,Margo Lundell
10116,Jose Cardona
10117,Walt Disney Productions
10118,Melissa Getzoff
10119,Julie Durrell
10120,Janet Adele Bloss
10121,Henry Fielding
10122,R. P. C. Mutter
10123,Piero Ferrucci
10124,Sascha Dönges
10125,Linda Adams
10126,Elinor Lenz
10127,Peter Irons
10128,Ethan Canin
10129,Pierre Laurendeau
10130,Jean-Joseph Julaud
10131,Hervé Bazin
10132,Gilbert Pestureau
10133,Jean-Pierre Renard
10134,H. G. (Herbert George) Wells
10135,Herbert George Wells
10136,Armand Pierhal
10137,Hugo
10138,Francis Ledoux
10139,Herve Bazin
10140,Beaumarchais
10141,Pierre Augustin Caron De Beaumarchais
10142,Jean Markale
10143,Sara Craven
10144,Leigh Michaels
10145,Darcy
10146,Raye Morgan
10147,Grace Green
10148,Jerry Murray
10149,Jacqueline Diamond
10150,Lucy Gordon
10151,Magda Bogin
10152,Virginia Hamilton
10153,Eros Keith
10154,Franz Rottensteiner
10155,Editor-Peace Corps
10156,M. I. Finley
10157,Rex Warner
10158,David Helvarg
10159,Tessa Duder
10160,Erika Friedl
10161,Andrew Louth
10162,Maxwell Staniforth
10163,Elizabeth L. Post
10164,Michele B. Slung
10165,Patrick Galvin
10166,Paul Bacon
10167,Cheryle B. Torsney
10168,Eilis Dillon
10169,Gelsey Kirkland
10170,Fred Rogers
10171,Nina Bawden
10172,Johanna Westerman
10173,James D. Houston
10174,Jeanne Wakatsuki
10175,Hans Urs Von Balthasar
10176,Graham Harrison
10177,Eugene H. Peterson
10178,Ed Kramer
10179,Steve Brust
10180,Clive
10181,Martin Seymour-Smith
10182,Martin Seymour-
10183,Marvel Books
10184,Chris Claremont
10185,Jean M Auel
10186,James M. Wall
10187,Charles E. Rosenberg
10188,Daniella Gioseffi
10189,Kathe Kollwitz
10190,Robert Waterman
10191,Amy Macdonald
10192,Sarah Fox-Davies
10193,Jeanne Willis
10194,Mary Rees
10195,Heather Amery
10196,Diana Hendry
10197,Jane Chapman
10198,Inga Moore
10199,Rev. W. Awdry
10200,Libby Butterworth
10201,Siobhan Dodds
10202,Jan Mark
10203,Helen Oxenbury
10204,Emma Chichester Clark
10205,Sally Hunter
10206,Maggie Kneen
10207,Eric Hill
10208,Jean Cocteau
10209,Jonathan Coe
10210,Len Wein
10211,Bruce Jones
10212,Eugène Ionesco
10213,Loana Petrucciani
10214,Rachel Seiffert
10215,Laurent Vicomte
10216,Pierre Makyo
10217,Marie-Raymond Farré
10218,Michael Bond
10219,Maurice Hindle
10220,Christop
10221,Eiji Yoshikawa
10222,Emmanuel Carrère
10223,Pierre Bayard
10224,Riyoko Ikeda
10225,Gabrielle Chamarat
10226,François Lelord
10227,Alain Domérieux
10228,M. Stephen Lukac
10229,Swami Prabhavanada
10230,Shaun Gayle
10231,Élisabeth Gille
10232,Elizabeth Knox
10233,Blanche D'Alpuget
10234,Steven Pacey
10235,Gordon Hutner
10236,John Banville
10237,Gillian Rubinstein
10238,Lee Striker
10239,Bob Smith
10240,Mccullough Colleen
10241,Peter James
10242,Stuart Atkinson
10243,Gary Bines
10244,Ian Jackson
10245,Anita Roddick
10246,Blake Morrison
10247,Frances Coady
10248,Takashi Matsuoka
10249,David Zindell
10250,M. Oliver
10251,Caroline Hamilton
10252,Stephen Lawhead
10253,James Mckean
10254,J. G. Ballard
10255,Clea Koff
10256,Maggie Alderson
10257,Pat Cadigan
10258,Christy Campbell
10259,James Runcie
10260,Mark Burnell
10261,Patrick White
10262,Liza Dalby
10263,Ruth Park
10264,David Reynolds
10265,Philip Casey
10266,Luiz Alfredo Garcia-Roza
10267,Liu Hong
10268,Nicole Mones
10269,Thomas Merton
10270,Peter Hill
10271,Adrienne Jansen
10272,Joe Simpson
10273,Rande Brown
10274,Marcos Mcpeek Villatoro
10275,Katherine Hall Page
10276,Tom Park
10277,James Gleick
10278,Michael Mccall
10279,Ellen Ullman
10280,Joann Scheck
10281,Michael Nouri
10282,Jordan S.; Gordon
10283,Gary Rubin
10284,Nancy Reagan
10285,Ronald Reagan
10286,Philip J. Davis
10287,Shelly Christiansen
10288,Robin Heath
10289,Alisa; Harrar
10290,Sari Bauman
10291,Claude Mckay
10292,Ararat Iyob
10293,Judith W. Steinbergh
10294,Cary Wolinsky
10295,Christmas Humphreys
10296,Carroll O'Connor
10297,Marjorie Holmes
10298,Doris Pozzi
10299,Jeff Friedman
10300,Helen Steiner Rice
10301,Carol Guess
10302,Annie Ernaux
10303,Robert Fitzgerald
10304,Irving Stone
10305,Nicole Burnham
10306,Loree Lough
10307,Crystal Green
10308,Ellen James
10309,Julie Leto
10310,Joleen Daniels
10311,Jeane Renick
10312,Peg Sutherland
10313,Jeff Mariotte
10314,Pam Binder
10315,Anne Kelleher
10316,Elizabeth Massie
10317,Elizabeth Thornton
10318,Christina Kingston
10319,Cindy Harris
10320,Harbison
10321,Kenneth C. Flint
10322,Jan Mckee
10323,Catherine Hart
10324,Diane Tidd
10325,Peggy Bechko
10326,Jessica Hall
10327,Joanne Bremer
10328,Lindsay Longford
10329,Patti Berg
10330,Harrison Evans Salisbury
10331,Judy Gill
10332,Carolyn Greene
10333,Anne Mather
10334,Neesa Hart
10335,Kay Thorpe
10336,Kimberly Raye
10337,June Strong
10338,Selma Eichler
10339,Debra Webb
10340,Joy Reed
10341,Shirl Henke
10342,Harper Allen
10343,Charlotte Maclay
10344,Bruce D. Arthurs
10345,Donna Schaff
10346,Karl Marx
10347,Friedrich Engels
10348,ダン・デプロスペロ
10349,ジャッキー・デプロスペロ
10350,Griffin Publishing
10351,Klutz Press
10352,John Taylor Gatto
10353,Melissa Müller
10354,Melissa Muller
10355,Robert Kimber
10356,Rita K
10357,Jea Yu
10358,Professor Peter Singer
10359,David Ogilvy
10360,Joy Behar
10361,Lydia Davis
10362,Mark C. Baker
10363,Paul Fussell
10364,Steven B. Sample
10365,John Bruer
10366,Geoffrey Nunberg
10367,George L. Grice
10368,John F. Skinner
10369,Judith S. Wallerstein
10370,Sandra Blakeslee
10371,Christopher Bates
10372,Kenneth Koch
10373,Kate Farrell
10374,Robert Bolton
10375,Siobhan Adcock
10376,Robert Storey
10377,Herb Goldberg
10378,Tuiavii
10379,Peter C. Cavelti
10380,Erich Scheurmann
10381,Roger Love
10382,Donna Frazier
10383,Lars-Gunnar Andersson
10384,Peter Trudgill
10385,Laurie Bauer
10386,Nigel Warburton
10387,Jason Wood
10388,S. Cannavo
10389,Jonathan Glover
10390,Kenneth Wilkinson
10391,Richard Ford
10392,Kenneth Cushner
10393,Richard W. Brislin
10394,Marti Olsen Laney Psy.D.
10395,Aaron Asher
10396,Daniel L. Schacter
10397,Jean Aitchison
10398,John Berger
10399,Robert B. Heilman
10400,Jean Kilbourne
10401,Louise Desalvo
10402,Ed Zotti
10403,Eric Maisel
10404,Charles Wheelan
10405,Robert Wright
10406,Ken Foster
10407,Herbert R. Kohl
10408,Erving Goffman
10409,John Caples
10410,Fred E. Hahn
10411,Richard Appignanesi
10412,Ralph Edney
10413,Jimmie Hill
10414,Gary A Davis
10415,Robert Fisher
10416,Richard W. Paul
10417,Linda Elder
10418,Richard Baudians
10419,Kathlyn Gay
10420,Cecil Adams
10421,Michael Swan
10422,Catherine Walter
10423,Carl R. Rogers
10424,H. Jerome Freiberg
10425,Jon Chandler
10426,Stuart Timmons
10427,Sherrie Krantz
10428,Matt Briggs
10429,Jack Handey
10430,Robert Schnelle
10431,Sappho
10432,Paul Roche
10433,David Schiller
10434,Eric Schiller
10435,G. K Kasparov
10436,Luke David
10437,John Kurtz
10438,Sandrina Kurtz
10439,David Milgrim
10440,Lisa Mccourt
10441,Cyd Moore
10442,Nina Barbaresi
10443,Darren Mcgavin
10444,Lee Madigan
10445,Nancy C. Gamble
10446,Leslie Colvin
10447,Emma Speare
10448,American Heart Association
10449,Pam England
10450,Rob Horowitz
10451,Becky A. Bailey
10452,Richard H. Pitcairn D.V.M.
10453,Susan Hubble Pitcairn
10454,Marshall H. Klaus
10455,Elaine Martin
10456,Randall Neustaedter
10457,Deborah Taylor-Hough
10458,Susan Osborn
10459,Alison Mack
10460,Diana West
10461,Tracy Fitzsimmons
10462,Pamela Liflander
10463,James Eade
10464,David Hooper
10465,Kenneth Whyld
10466,Mary Theola
10467,Mary
10468,J. Verleye
10469,Christina M. Anello
10470,J. E. Lohr
10471,Ray Hansen
10472,Jack Moore
10473,Penny Gentieu
10474,Norma J. Bumgarner
10475,Diane Bengson
10476,Antonia Barber
10477,P.J. Lynch
10478,Toni Weschler
10479,Janet Zand
10480,Rachel Walton
10481,Mayo Clinic
10482,Peggy O'Mara
10483,Jacqueline Roge
10484,Jim Talbot
10485,Bill Adler  Jr.
10486,Peni R. Griffin
10487,Lucasfilm Ltd.
10488,Full Cast
10489,Brett Butler
10490,Michael P. Kube-Mcdowell
10491,Mike Mcquay
10492,Annette Funicello
10493,Patricia Romanowski
10494,Tui Sutherland
10495,Nancy Harrison
10496,John Tobler
10497,Jimmy Guterman
10498,Owen O'Donnell
10499,John Madden
10500,Albert Goldman
10501,Bob Nelson
10502,Peter Economy
10503,James Axler
10504,L. Frank Baum
10505,Robert Arthur
10506,Don Pendelton
10507,Don Pendleton
10508,Richard Sapir
10509,Robert Cormier
10510,Philip Wylie
10511,Edwin Balmer
10512,Peter Mccabe
10513,Kin Platt
10514,Michael Hoeye
10515,Michelle Groce
10516,Laura Duis
10517,Debbi Rawlins
10518,Harold G. Moore
10519,Gabriel King
10520,Mary Frampton
10521,Dave Anderson
10522,Laura Malone Elliott
10523,Terry Lindvall
10524,Liz Carlyle
10525,Keyton Weissinger
10526,Ryan Russell
10527,Ido Dubrawsky
10528,Fx
10529,Joe Grand
10530,Tim Mullen
10531,Malaclypse The Younger
10532,Omar Khayyam Ravenhurst
10533,Elliotte Rusty Harold
10534,W. Scott Means
10535,Matt Childs
10536,Paul Lomax
10537,Ron Petrusha
10538,Tim Bunce
10539,Alligator Descartes
10540,William Olaf Stapledon
10541,Olaf Stapledon
10542,Brad Steiger
10543,Serge Kahili King
10544,Eric A. Meyer
10545,Robert C. Wilson
10546,Patricia Wrede
10547,Pamela Sargent
10548,Jeri Taylor
10549,Weinhaus Evonne
10550,Fernando
10551,Alexei Panshin
10552,Dave Smeds
10553,Hilary Ba
10554,Silverberg
10555,Susan Schwartz
10556,Woody Allen
10557,Will Shetterly
10558,Ken Keyes Jr.
10559,Geoffrey Of Monmouth
10560,A.C. Bhaktivedanta
10561,Robert E. Vardeman
10562,Gar Reeves-Stevens
10563,Patricia Floss
10564,Linda Frankel
10565,Victoria Poyser
10566,Evangeline Walton
10567,Eugene T. Gendlin
10568,Sydney J. Van Scyoc
10569,Lee Correy
10570,Sonni Cooper
10571,Lowell Cauffiel
10572,Alan H. Cohen
10573,James H. Schmitz
10574,Daniel Oran
10575,Neil Mcmahon
10576,Robert W. Finkel
10577,Carol Cirulli Lanham
10578,Richard Platt
10579,Ashley Montagu
10580,Marilyn Levy
10581,Baine Kerr
10582,Ann Louise Gittleman
10583,Christina Scott-Moncrieff
10584,Suzanne Somers
10585,Cynthia Holzapfel
10586,Cynthia Nofziger
10587,Zhi Gang Sha
10588,Debbie Ford
10589,Edita M. Kaye
10590,Gary David Bouton
10591,Barbara Mancuso Bouton
10592,Fritz Leiber
10593,Judy Mazel
10594,Rob Byrnes
10595,Victor Jones
10596,Marc Edmund Jones
10597,Richard Hughes
10598,Chretien (Translated By W. W.Comfort) Detroyes
10599,Gillian E. Hanscombe
10600,Jackie Forster
10601,Ruth Falk
10602,Kathleen Barry
10603,Susan Powter
10604,Merrill F. Elias
10605,Etc.
10606,Russell Allen. Stultz
10607,Lee Salk
10608,Bill Mauldin
10609,June Sochen
10610,Nancy Wainer Cohen
10611,Lois J. Estner
10612,Mcgoldrick Et Al.
10613,Monica Mcgoldrick; Joe Giordano;
10614,William B. Sanders
10615,Shelley Singer
10616,Lynn Witt
10617,Sherry Thomas
10618,Daniel Harris
10619,Richard Kot
10620,Tad Richards
10621,Neale S. Godfrey
10622,James W. Green
10623,Sonia Johnson
10624,Nikolai Tolstoy
10625,Vincent Murano
10626,Robert A. Goldberg
10627,Adrianne Blue
10628,Paul Reidinger
10629,Boris Vallejo
10630,Estaban Maroto
10631,Parke Godwin
10632,William W.Crain
10633,Edwards
10634,Stanley Cohen
10635,Penny Armstrong
10636,Steve Fabian
10637,Mikael Nordfors
10638,Peter Mcwilli
10639,Roger Elwood
10640,Sally Miller Gearhart
10641,Anne. Mccaffrey
10642,M.S. Murdock
10643,Richard Monaco
10644,Harve Bennett
10645,Rowena Morrill
10646,Vonda N. Mcintryre
10647,Phyllis Ann Karr
10648,Patricia Campbell Hearst
10649,Mary Glatzle
10650,Don W. Weber
10651,Charles Bosworth Jr.
10652,Richard Shears
10653,Carol Gino
10654,Elizabeth Morgan
10655,Kevin Mccarthy
10656,David Silva
10657,Pamela Townley
10658,Richard Bowker
10659,Robert S. Blum
10660,L. L. Greene
10661,Andrew M Greeley
10662,Janet Morris
10663,Eileen Lottman
10664,Thomas F. Monteleone
10665,Russ Martin
10666,Donald E. Mcquinn
10667,Tanith Lee (Inner)
10668,Michael Whelan (Cove
10669,David Shobin
10670,M Piercy
10671,Evan H. Rhodes
10672,Bob Randall
10673,Emma Tennant
10674,Random House
10675,Leo Calvin Rosten
10676,Madeena S. Nolan
10677,Andrew Neiderman
10678,Kenneth Klein
10679,Pocket
10680,Rosemary Kirstein
10681,Glen A. Larson
10682,Robert Thurston
10683,Deborah Turner Harris
10684,Roderick; Roderick Macleish Macleish
10685,Rosamond Smith
10686,Francine P. Pascal
10687,Meaney Dee Morrison
10688,Joan Wilder
10689,Shannon Lewis
10690,Robert Littell
10691,G. William Domhoff
10692,Florence Haseltine
10693,Edward O. Wilson
10694,David Payne
10695,Flora Rheta Schreiber
10696,Joyce Armor
10697,Gerald Seymour
10698,Glade Curtis
10699,Katie Tamony
10700,Barbara Canida Md
10701,Anna Lee Waldo
10702,Gene Weingarten
10703,Marc Ian Barasch
10704,Caryle Hirshberg
10705,M.D. Larry Dosse
10706,Nicholas Meyer
10707,Joshua Quittner
10708,Michelle Slatalla
10709,Michael Prescott
10710,David Lindsey
10711,Seth Mcevoy
10712,Ian Caldwell
10713,Dustin Thomason
10714,Meynell
10715,L.A. Graf
10716,Jack Hopkins
10717,Eric Lloyd Wright
10718,Harvey R. Greenberg
10719,Kathleen Tynan
10720,Joanne Greenberg
10721,Eric Frank Russell
10722,Maxine Rose Schur
10723,Nancy Niles
10724,Robert Grace
10725,Polly Athan
10726,Jodi Evert
10727,Jeanne Thieme
10728,Carolyn Meyer
10729,Janie Jasin
10730,Pam Kurtz
10731,Checkerboard Press
10732,Patricia Lee Gauch
10733,Elise Primavera
10734,Anne Mortimer
10735,Susan Meddaugh
10736,Vance H. Trimble
10737,David Gaadt
10738,C. F. Payne
10739,Susan Adler
10740,Hal Clement
10741,Neal Shusterman
10742,Jamie Simons
10743,Robert Rooney
10744,Mortimer J. Adler
10745,Christopher Omartian
10746,Amanda Omart
10747,Gary Jacobsen
10748,Marilyn Brown Oden
10749,Marvin Minsky
10750,Suzanne Jones
10751,Jacki Lyden
10752,Martha Sacks
10753,Jack E. Davis
10754,James Bryan Smith
10755,David Mullins
10756,Brennan Manning
10757,Mark H. Osmun
10758,David Paige
10759,Joe L. Wheeler
10760,B. B. King
10761,David Ritz
10762,Billy Sprague
10763,Marjorie Garber
10764,Ken Stanton
10765,Charles A. Lindbergh
10766,Keith Kay
10767,Donna Erickson
10768,David Larochelle
10769,J.F. Federspiel
10770,Karen Hull
10771,Charles M. Sheldon
10772,Patsy Clairmont
10773,Gwen Ellis
10774,Pat Widmer
10775,Twila Paris
10776,Starla Paris Novak
10777,Jim Cymbala
10778,Dean Merrill
10779,Philip Gonzalez
10780,Leonore Fleischer
10781,Cindy Holby
10782,Adele Griffin
10783,Peter V Orullian
10784,Jim Conway
10785,John Reynolds Gardiner
10786,Greg Hargreaves
10787,Carla Dijs
10788,Jerry Smath
10789,Q. D. Leavis
10790,Charles Swindall
10791,Erich Karkoschka
10792,Paul Robert Walker
10793,Billy Graham
10794,Virginia J. Ruehlmann
10795,Jack Brou
10796,Marti Watson Garlett
10797,Anne Christian Buchanan
10798,Steve Mccurry
10799,Jenny Davidson
10800,Diana Shaw
10801,Earl Mac Rauch
10802,Thomas Lewis
10803,Richard Lannon
10804,Fari Amini
10805,Saul; Saul Bellow Bellow
10806,Rick Foster
10807,Sefra Kobrin Pitzele
10808,Julia Whitty
10809,Robert W. Mcchesney
10810,Richard Emil Braun
10811,Charles D. Hayes
10812,Robert Langbaum
10813,Alvin Kernan
10814,F. James Davis
10815,Lillian B. Rubin
10816,Ruby Cohn
10817,Bapsi Sidhwa
10818,R. W. Scholes
10819,Shashi Tharoor
10820,Edward Kasner
10821,James Roy Newman
10822,Murasaki Shikibu
10823,Kencho Suematsu
10824,Lyanda Lynn Haupt
10825,Alice S. Rossi
10826,John Suiter
10827,Leslie Alan Horvitz
10828,Seppo Ed Farrey
10829,Nancy O'Hara
10830,Sandra Haldeman Martz
10831,Jenny Joseph
10832,Unspecified
10833,Deborah Gray White
10834,David Hunt
10835,Robie Macauley
10836,George Lanning
10837,James Robert Milam
10838,Katherine Ketcham
10839,Rebecca Woolis
10840,Rod Colvin
10841,Vernon E. Johnson
10842,Pierre Laszlo
10843,Mary Beth Mader
10844,Don Marquis
10845,Mary A. Mcdougall
10846,John A.
10847,M.D. Mcdougall
10848,Stephanie Vaughn
10849,Thrity Umrigar
10850,U.S. Department Of Labor
10851,Jennifer Louden
10852,Cynthia Alvarez
10853,Fran Gare
10854,William Wright
10855,Alvin Moscow
10856,Dershowitz
10857,Jose Maria Parramon
10858,Liz Doyle
10859,The Spice Girls
10860,Mary Casanova
10861,Jean-Paul Tibbles
10862,Jon Bellini
10863,William Stadiem
10864,Noel Behn
10865,Anna Akhmatova
10866,Max Hayward
10867,Stanley Kunitz
10868,René Milot
10869,Diane Zak
10870,Jean Wells
10871,Thomas Mcnally
10872,Marilyn Yalom
10873,G. S Graber
10874,Susan Faludi
10875,Victoria Griffin
10876,Langenscheidt Publishers
10877,Jane Addams
10878,Victoria Bissell Brown
10879,M. H. Abrams
10880,Carol Hymowitz
10881,Robert Burns
10882,Mark Antonacci
10883,Ian Jack
10884,Craig Buck
10885,Max I. Dimont
10886,Robin Hemley
10887,Joyce Egginton
10888,Barracl
10889,Geoffrey Barraclough
10890,Times Books
10891,Edgar Johnson
10892,Gerrald M. Knox
10893,The Vanessa-Ann Collection
10894,Joyce Aiken
10895,Heini Gruffudd
10896,Miles Hewstone
10897,Wayne A. Lesko
10898,Wayne Lesko
10899,Edmund J. Bourne
10900,Kyoko Mori
10901,Scott Mcneely
10902,Marcia Yudkin
10903,K. Jerben
10904,O.E. Rolvaag
10905,Lincoln Colcord
10906,Brian Greene
10907,Michael D'Antonio
10908,Bittinger
10909,Beecher
10910,William H. Chafe
10911,A Redemptorist Pastoral Publication
10912,Charlene Altem
10913,Andrew O'Hagan
10914,Alexander Solzhenitsyn
10915,Michael Glenny
10916,Lila Abu-Lughod
10917,Raisa Orlova
10918,Samuel Cioran
10919,George Bull
10920,Pierre Wolff
10921,Ignatius
10922,William
10923,S.J. Reiser
10924,Michael Grant
10925,Bruce Grant
10926,Clark Walter Van Tilburg
10927,Francis Fernandez
10928,Hans Peter Richter
10929,Stanley Thornes
10930,Edward A. Baldwin
